Published_time,news_content,news_headline
2023-07-19 17:06:00,Vietstock Daily 20/07/2023: Áp lực điều chỉnh khá lớn trong ngắn hạn: VN-Index giảm điểm trở lại và chấm dứt chuỗi 7 phiên tăng liên tiếp cho thấy áp lực bán đang hiện diện. Chỉ báo Stochastic Oscillator đang nằm sâu...,Vietstock Daily 20/07/2023: Áp lực điều chỉnh khá lớn trong ngắn hạn
2023-07-19 08:33:00,"Quỹ lớn nhất Dragon Capital giảm tỷ lệ sở hữu tại PNJ: Vietnam Enterprise Investments Limited (VEIL), quỹ thành viên lớn nhất do Dragon Capital quản lý, đã bán ra 600,000 cp CTCP Vàng bạc Đá quý Phú Nhuận...",Quỹ lớn nhất Dragon Capital giảm tỷ lệ sở hữu tại PNJ
2023-07-18 14:50:00,"Buồn của người thân Chủ tịch POM: Bán 5 triệu cp trước chuỗi tăng trần: Bà Đỗ Thị Kim Ngọc, em của Chủ tịch Pomina Đỗ Duy Thái, bán ra hơn 5 triệu cp ngay trước khi chuỗi tăng trần của cổ phiếu POM bắt đầu.",Buồn của người thân Chủ tịch POM: Bán 5 triệu cp trước chuỗi tăng trần
2023-07-18 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 18/07: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 18/07
2023-07-17 15:45:00,"Nhịp đập Thị trường 17/07: Dòng bất động sản dẫn dắt, VN-Index vượt ngưỡng 1,170 điểm: Kết thúc phiên giao dịch, VN-Index tăng 4.73 điểm (+0.4%), đạt 1,173.13 điểm; HNX-Index tăng 0.76 điểm (+0.33%), đạt 230.95 điểm. Độ rộng toàn thị...","Nhịp đập Thị trường 17/07: Dòng bất động sản dẫn dắt, VN-Index vượt ngưỡng 1,170 điểm"
2023-07-17 09:30:00,"Cổ phiếu PJC ra khỏi diện cảnh báo: Theo thông báo từ Sở Giao dịch Chứng khoán Hà Nội (HNX), cổ phếu của CTCP Thương mại và Vận tải Petrolimex Hà Nội (HNX: PJC) sẽ được đưa khỏi diện...",Cổ phiếu PJC ra khỏi diện cảnh báo
2023-07-15 20:00:00,Chứng khoán phái sinh Tuần 17-21/07/2023: Chờ tín hiệu tuần đáo hạn phái sinh: Các hợp đồng tương lai đồng loạt tăng điểm trong phiên giao dịch ngày 14/07/2023. Basis hợp đồng VN30F2307 đảo chiều so với các phiên trước đó và đạt...,Chứng khoán phái sinh Tuần 17-21/07/2023: Chờ tín hiệu tuần đáo hạn phái sinh
2023-07-14 20:00:00,"Con trai Tổng Giám đốc đăng ký bán gần 4.1 triệu cp ANV: Với mục đích cá nhân, ông Doãn Chí Thiên - con trai ông Doãn Tới - Tổng Giám đốc CTCP Nam Việt (HOSE: ANV) đăng ký bán ra gần 4.1 triệu cp ANV trong...",Con trai Tổng Giám đốc đăng ký bán gần 4.1 triệu cp ANV
2023-07-14 12:16:00,"Một công ty chứng khoán bị khiển trách do sửa lỗi giao dịch: Ngày 12/07, Trung tâm Lưu ký Chứng khoán Việt Nam (VSD) có quyết định khiển trách Thành viên lưu ký là CTCP Chứng khoán SSI (HOSE: SSI).",Một công ty chứng khoán bị khiển trách do sửa lỗi giao dịch
2023-07-13 19:30:00,"Chứng khoán phái sinh Ngày 14/07/2023: Phe Long lên ngôi: Các hợp đồng tương lai đồng loạt tăng điểm trong phiên giao dịch ngày 13/07/2023, basis hợp đồng VN30F2307 thu hẹp so với phiên trước đó và đạt giá...",Chứng khoán phái sinh Ngày 14/07/2023: Phe Long lên ngôi
2023-07-13 09:00:00,"Giá vàng khó đoán định trong 6 tháng cuối năm: Dù trong 6 tháng đầu năm, giá vàng biến động gần như đi ngang, nhưng các chuyên gia cũng đưa ra các dự báo nhiều chiều cho diễn biến giá vàng trong...",Giá vàng khó đoán định trong 6 tháng cuối năm
2023-07-12 17:49:00,"Theo dấu dòng tiền cá mập 12/07: Khối ngoại bán ròng mạnh : Phiên 12/07, tự doanh công ty chứng khoán và khối ngoại có quyết định đầu tư trái chiều. Theo đó, tự doanh công ty chứng khoán mua ròng 148 tỷ đồng...",Theo dấu dòng tiền cá mập 12/07: Khối ngoại bán ròng mạnh 
2023-07-12 10:13:00,Cảnh báo tình trạng mạo danh VSD lừa đảo: Trung tâm Lưu ký Chứng khoán Việt Nam (VSD) mới đây thông cáo về việc nhà đầu tư phản ánh bị các đối tượng lừa đảo mạo danh VSD kêu gọi tham gia ký...,Cảnh báo tình trạng mạo danh VSD lừa đảo
2023-07-11 17:11:00,"Gần 156 triệu cp được ""sang tay"", giá cổ phiếu PGB bật trần phiên 11/07: Phiên 11/07/2023, thị trường ghi nhận hơn 155.7 triệu cp PGB của Ngân hàng TMCP Xăng dầu Petrolimex (PG Bank, UPCoM: PGB) được giao dịch thỏa thuận...","Gần 156 triệu cp được ""sang tay"", giá cổ phiếu PGB bật trần phiên 11/07"
2023-07-11 11:15:00,"Người thân Ủy viên HĐQT ILA thoái hết cổ phiếu: Từ ngày 26/06-05/07/2023, hai người có liên quan đến ông Trần Đức Anh - Ủy viên HĐQT CTCP ILA (UPCoM: ILA) - đã bán tổng cộng 1.78 triệu cp ILA...",Người thân Ủy viên HĐQT ILA thoái hết cổ phiếu
2023-07-10 20:00:00,"Thị trường chứng quyền 11/07/2023: Tâm lý lạc quan quay trở lại: Kết thúc phiên giao dịch ngày 10/07/2023, toàn thị trường có 66 mã tăng, 22 mã giảm và 9 mã tham chiếu. Khối ngoại tiếp tục bán ròng với tổng mức bán...",Thị trường chứng quyền 11/07/2023: Tâm lý lạc quan quay trở lại
2023-07-10 14:00:00,"Lãnh đạo mua bán cổ phiếu: Bên bán nổi trội: Thống kê giao dịch nội bộ tuần 03-07/07/2023 cho thấy, số lượng giao dịch chưa hạ nhiệt.",Lãnh đạo mua bán cổ phiếu: Bên bán nổi trội
2023-07-10 08:08:00,Tại sao phải xử lý hình sự hành vi thao túng chứng khoán?: Cuối tháng 6 vừa qua Công an Hà Nội đã khởi tố và bắt tạm giam các lãnh đạo của Công ty Chứng khoán APS về tội thao túng thị trường chứng khoán...,Tại sao phải xử lý hình sự hành vi thao túng chứng khoán?
2023-07-08 20:00:00,"VCB bốc đầu lập đỉnh giúp VN-Index tiến sát 1,140 điểm: Hai chỉ số thị trường đã ghi nhận kết quả ngược chiều nhau trong tuần 03-07/07/2023. Cụ thể, VN-Index tiến sát vùng 1,140 điểm, kết thúc tuần với...","VCB bốc đầu lập đỉnh giúp VN-Index tiến sát 1,140 điểm"
2023-07-07 16:38:00,"Tài khoản mở mới tăng 40%, đạt gần 146 ngàn trong tháng 6: Theo số liệu từ Trung tâm Lưu ký Chứng khoán Việt Nam (VSD), tổng số tài khoản chứng khoán trên thị trường Việt Nam tính tới cuối tháng 6/2023 đạt...","Tài khoản mở mới tăng 40%, đạt gần 146 ngàn trong tháng 6"
2023-07-07 10:57:00,"Chuyên gia SSI: Dòng tiền đang tìm kiếm cơ hội đầu tư, các ngành có kết quả quý 2 tốt có thể sẽ hút tiền: Trong talkshow gõ cửa tháng mới của SSI Research, các chuyên gia nhận định rằng dòng tiền trên thị trường chứng khoán hiện tại đang có sự xoay chiều...","Chuyên gia SSI: Dòng tiền đang tìm kiếm cơ hội đầu tư, các ngành có kết quả quý 2 tốt có thể sẽ hút tiền"
2023-07-06 17:25:00,"Góc nhìn 07/07: Mở rộng nhịp giảm điểm?: Theo KBSV, mặc dù rủi ro mở rộng nhịp giảm điểm vẫn đang hiện hữu, ngưỡng hỗ trợ sâu quanh 1,100-1,105 điểm vẫn được kỳ vọng sẽ tạo điểm đỡ đáng chú...",Góc nhìn 07/07: Mở rộng nhịp giảm điểm?
2023-07-06 10:05:00,NNG rời sàn UPCoM sau khi về tay Tập đoàn Indorama : Sở Giao dịch Chứng khoán Hà Nội (HNX) vừa thông báo về việc hủy đăng ký giao dịch đối với cổ phiếu NNG của CTCP Công nghiệp - Dịch vụ - Thương mại...,NNG rời sàn UPCoM sau khi về tay Tập đoàn Indorama 
2023-07-05 19:55:00,"Góc nhìn 06/07: Hướng đến vùng kháng cự 1,150 điểm?: Các công ty chứng khoán (CTCK) cho rằng thị trường nhiều khả năng sẽ rung lắc trong các phiên tới nhưng vẫn sẽ hướng đến vùng kháng cự 1,150 điểm.","Góc nhìn 06/07: Hướng đến vùng kháng cự 1,150 điểm?"
2023-07-05 15:11:00,Vì sao các nhà đầu tư chứng khoán thường dễ thua lỗ?: Thị trường chứng khoán đang thu hút dòng tiền từ nhà đầu tư cá nhân khi chỉ số VN-Index vượt 1.100 điểm. Làm sao để tránh “bẫy” trên thị trường nhất...,Vì sao các nhà đầu tư chứng khoán thường dễ thua lỗ?
2023-07-05 10:00:00,"Cổ phiếu SIP sẽ chuyển sang HOSE từ 08/08: Từ ngày 01/08, cổ phiếu SIP của CTCP Đầu tư Sài Gòn VRG sẽ hủy đăng ký giao dịch trên sàn UPCoM để chuyển sang sàn HOSE. Dự kiến, cổ phiếu SIP sẽ...",Cổ phiếu SIP sẽ chuyển sang HOSE từ 08/08
2023-07-04 17:05:00,Cổ phiếu một công ty rượu bị đưa vào diện cảnh báo: Sở Giao dịch Chứng khoán Hà Nội (HNX) quyết định đưa cổ phiếu của CTCP Rượu Hapro (UPCoM: HAV) vào diện cảnh báo từ ngày 05/07. Do BCTC năm bị tổ...,Cổ phiếu một công ty rượu bị đưa vào diện cảnh báo
2023-07-04 10:00:00,"Ngày 04/07/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: ANV, CII, HDB, HPG, KBC, NLG, NVB, VIC, VNM và VPB.",Ngày 04/07/2023: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
2023-07-03 20:00:00,"Thị trường chứng quyền 04/07/2023: Tiếp tục phân hóa?: Kết thúc phiên giao dịch ngày 03/07/2023, toàn thị trường có 38 mã tăng, 42 mã giảm và 17 mã tham chiếu. Khối ngoại tiếp tục bán ròng với tổng mức...",Thị trường chứng quyền 04/07/2023: Tiếp tục phân hóa?
2023-07-03 13:29:00,"Sau đà tăng mạnh, chứng khoán tháng 7 sẽ trầm lắng?: Theo đánh giá của chuyên gia, thị trường đã phản ánh rất nhiều kỳ vọng về nền kinh tế trong tháng 6. Do đó, chứng khoán sẽ trầm lắng và thiên về...","Sau đà tăng mạnh, chứng khoán tháng 7 sẽ trầm lắng?"
2023-07-03 08:18:00,"Làm trong sạch thị trường và câu chuyện nâng hạng: Dù có được nâng hạng khi thỏa các tiêu chí về mặt kỹ thuật ban đầu và thu hút được dòng vốn đầu tư nước ngoài khổng lồ đổ vào, nhưng nếu các hành vi...",Làm trong sạch thị trường và câu chuyện nâng hạng
2023-07-01 20:00:00,Chứng khoán phái sinh Tuần 03-07/07/2023: Tốt xấu đan xen: Các hợp đồng tương lai hầu hết tăng điểm trong phiên giao dịch ngày 30/06/2023. Basis hợp đồng VN30F2307 thu hẹp so với các phiên trước đó và đạt giá...,Chứng khoán phái sinh Tuần 03-07/07/2023: Tốt xấu đan xen
2023-06-30 15:08:00,Cổ phiếu ART có khả năng bị hủy niêm yết: Sở Giao dịch Chứng khoán Hà Nội (HNX) ngày 29/06 thông báo về khả năng hủy niêm yết bắt buộc đối với cổ phiếu của CTCP Chứng khoán BOS (HNX: ART).,Cổ phiếu ART có khả năng bị hủy niêm yết
2023-06-29 19:30:00,"Chứng khoán phái sinh Ngày 30/06/2023: Phe Short áp đảo hoàn toàn: Các hợp đồng tương lai đồng loạt giảm điểm trong phiên giao dịch ngày 29/06/2023, basis hợp đồng VN30F2307 mở rộng so với phiên trước đó và đạt giá...",Chứng khoán phái sinh Ngày 30/06/2023: Phe Short áp đảo hoàn toàn
2023-06-29 12:26:00,Phân tích kỹ thuật phiên chiều 29/06: Đồng loạt giảm điểm: Hai chỉ số đều giảm điểm và khối lượng giao dịch ở mức cao chứng tỏ thị trường đang xuất hiện áp lực chốt lời trên diện rộng.,Phân tích kỹ thuật phiên chiều 29/06: Đồng loạt giảm điểm
2023-06-28 19:59:00,"Góc nhìn 29/06: Có nhiều cơ hội mở rộng đà tăng điểm?: Trong kịch bản tích cực, CTCK KB Việt Nam (KBSV) cho rằng VN-Index đang có nhiều cơ hội mở rộng đà tăng điểm và tiếp tục hướng lên vùng đích kỳ vọng...",Góc nhìn 29/06: Có nhiều cơ hội mở rộng đà tăng điểm?
2023-06-28 14:33:00,Một công ty thủy sản kín tiếng đăng ký giao dịch trên UPCoM: CTCP Thủy sản Việt Úc cho biết đã chốt xong danh sách cổ đông để thực hiện lưu ký chứng khoán trên Trung tâm Lưu ký Chứng khoán (VSD) và đăng ký giao...,Một công ty thủy sản kín tiếng đăng ký giao dịch trên UPCoM
2023-06-28 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 28/06: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 28/06
2023-06-27 16:00:00,PNJ đón cổ đông lớn ngoại: Sprucegrove Investment Management Ltd (Canada) vừa báo cáo trở thành cổ đông lớn của CTCP Vàng bạc Đá quý Phú Nhuận (HOSE: PNJ).,PNJ đón cổ đông lớn ngoại
2023-06-27 09:57:00,"Một doanh nghiệp bất động sản vừa huy động 2,250 tỷ đồng trái phiếu sau khi tăng vốn gấp 126 lần: Theo công bố thông tin từ HNX, Công ty TNHH Phát triển Kinh doanh Xây dựng 3 vừa phát hành xong lô trái phiếu có tổng giá trị 2,250 tỷ đồng. Đây cũng...","Một doanh nghiệp bất động sản vừa huy động 2,250 tỷ đồng trái phiếu sau khi tăng vốn gấp 126 lần"
2023-06-26 16:00:00,"Cổ đông lớn Fairfax Asia Limited ""quay xe"", không mua thêm cổ phần BIC: Mặc dù đăng ký mua thêm 1.42 triệu cp của Tổng CTCP Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam (HOSE: BIC) nhưng Fairfax Asia Limited không...","Cổ đông lớn Fairfax Asia Limited ""quay xe"", không mua thêm cổ phần BIC"
2023-06-26 11:56:00,"Công ty mẹ DSC chưa bán được 70 triệu quyền mua cổ phiếu: Với lý do chưa đạt thỏa thuận về giá với bên nhận chuyển nhượng, CTCP Đầu tư NTP - công ty mẹ của CTCP Chứng khoán DSC (UPCoM: DSC) - không bán được...",Công ty mẹ DSC chưa bán được 70 triệu quyền mua cổ phiếu
2023-06-25 19:00:00,"Thị trường chứng quyền Tuần 26-30/06/2023: Thị trường tiếp tục duy trì sự sôi động?: Kết thúc phiên giao dịch ngày 23/06/2023, toàn thị trường có 61 mã tăng, 28 mã giảm và 12 mã tham chiếu. Khối ngoại quay lại bán ròng với tổng mức...",Thị trường chứng quyền Tuần 26-30/06/2023: Thị trường tiếp tục duy trì sự sôi động?
2023-06-24 09:03:00,Nâng hạng thị trường MSCI: Việt Nam... vẫn vậy: Việt Nam một lần nữa lỡ hẹn với danh sách theo dõi nâng hạng lên thị trường mới nổi và cũng chưa cải thiện bất kỳ tiêu chí nào của MSCI.,Nâng hạng thị trường MSCI: Việt Nam... vẫn vậy
2023-06-23 15:33:00,Nhịp đập Thị trường 23/06: Phiên tích cực của cổ phiếu vật liệu xây dựng: Có giai đoạn quay đầu xuống dưới tham chiếu vào đầu phiên chiều tuy nhiên VN-Index đã nhanh chóng lấy lại nhịp tăng và hồi phục lại. Chỉ số kết phiên...,Nhịp đập Thị trường 23/06: Phiên tích cực của cổ phiếu vật liệu xây dựng
2023-06-22 19:00:00,"Một cá nhân mua vào hơn 21 triệu cp TDH trước thềm ĐHĐCĐ: Theo báo cáo giao dịch, ông Nguyễn Quang Nghĩa đã mua vào tổng cộng hơn 21 triệu cp của CTCP Phát triển Nhà Thủ Đức (HOSE: TDH) trong 3 phiên liên...",Một cá nhân mua vào hơn 21 triệu cp TDH trước thềm ĐHĐCĐ
2023-06-22 12:00:00,"Nhà khai thác cảng hàng đầu thế giới PSA đăng ký mua thêm 5 triệu cp STG: CTCP Kho vận Miền Nam (Sotrans, HOSE: STG) thông báo cổ đông chiến lược mới PSA Cargo Solutions Vietnam Investment Pte. Ltd (Singapore) đăng ký chào...",Nhà khai thác cảng hàng đầu thế giới PSA đăng ký mua thêm 5 triệu cp STG
2023-06-21 20:00:00,"Thị trường chứng quyền 22/06/2023: Thị trường đang sôi động trở lại: Kết thúc phiên giao dịch ngày 21/06/2023, toàn thị trường có 63 mã tăng, 26 mã giảm và 12 mã tham chiếu. Khối ngoại tiếp tục bán ròng với tổng mức...",Thị trường chứng quyền 22/06/2023: Thị trường đang sôi động trở lại
